widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
1,My,2.0,1.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,1,My fellow countrymen :,0,0
2,fellow,4.0,2.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,1,My fellow countrymen :,0,0
3,countrymen,9.0,3.0,1.0,NNS,root,1.0,1.0,1.0,1.0,0.0,1,My fellow countrymen :,0,0
4,:,,,,:,,,,,,,1,My fellow countrymen :,0,0
1,On,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
2,this,3.0,1.0,1.0,DT,det,4.0,4.0,3.0,4.0,-2.75,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
3,occasion,6.0,3.0,1.0,NN,nmod:on,2.0,2.0,2.0,2.0,-1.0,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
4,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
5,oath,2.0,1.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
6,I,1.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
7,have,3.0,1.0,1.0,VBP,aux,4.0,4.0,3.0,4.0,-2.75,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
8,taken,5.0,2.0,1.0,VBN,acl:relcl,3.0,3.0,3.0,3.0,-2.0,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
9,before,5.0,2.0,1.0,IN,acl:relcl,5.0,5.0,5.0,5.0,-4.0,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
10,you,2.0,1.0,1.0,PRP,case,6.0,6.0,3.0,6.0,-4.25,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
11,and,3.0,1.0,1.0,CC,nmod:before,4.0,4.0,4.0,4.0,-3.0,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
12,before,5.0,2.0,1.0,IN,cc,4.0,4.0,4.0,4.0,-3.0,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
13,God,3.0,1.0,1.0,NNP,case,2.0,2.0,2.0,2.0,-1.0,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
14,is,2.0,1.0,1.0,VBZ,nmod:before,2.0,2.0,2.0,2.0,-1.0,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
15,not,3.0,1.0,1.0,RB,cop,3.0,3.0,2.0,3.0,-1.75,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
16,mine,3.0,1.0,1.0,NN,neg,3.0,3.0,2.0,3.0,-1.75,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
17,alone,4.0,2.0,1.0,RB,root,2.0,2.0,2.0,2.0,-1.0,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
18,",",,,,",",,,,,,,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
19,but,3.0,1.0,1.0,CC,advmod,3.0,3.0,3.0,3.0,-2.0,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
20,ours,3.0,2.0,1.0,PRP,cc,4.0,4.0,4.0,4.0,-3.0,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
21,together,6.0,3.0,1.0,RB,dep,1.0,1.0,1.0,1.0,0.0,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
22,.,,,,.,,,,,,,2,"On this occasion the oath I have taken before you and before God is not mine alone , but ours together .",10,7
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,3,We are one nation and one people .,2,2
2,are,2.0,1.0,1.0,VBP,cop,3.0,3.0,2.0,3.0,-1.75,3,We are one nation and one people .,2,2
3,one,3.0,1.0,1.0,CD,nummod,3.0,3.0,3.0,3.0,-2.0,3,We are one nation and one people .,2,2
4,nation,5.0,2.0,1.0,NN,root,2.0,2.0,2.0,2.0,-1.0,3,We are one nation and one people .,2,2
5,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,3,We are one nation and one people .,2,2
6,one,3.0,1.0,1.0,CD,nummod,2.0,2.0,2.0,2.0,-1.0,3,We are one nation and one people .,2,2
7,people,5.0,2.0,1.0,NNS,conj:and,1.0,1.0,1.0,1.0,0.0,3,We are one nation and one people .,2,2
8,.,,,,.,,,,,,,3,We are one nation and one people .,2,2
1,Our,2.0,2.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
2,fate,3.0,1.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
3,as,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
4,a,1.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
5,nation,5.0,2.0,1.0,NN,nmod:as,3.0,3.0,3.0,3.0,-2.0,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
6,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
7,our,2.0,2.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
8,future,5.0,2.0,1.0,NN,nmod:as,3.0,3.0,3.0,3.0,-2.0,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
9,as,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
10,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
11,people,5.0,2.0,1.0,NNS,nmod:as,2.0,2.0,2.0,2.0,-1.0,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
12,rest,4.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
13,not,3.0,1.0,1.0,RB,conj:but,2.0,2.0,2.0,2.0,-1.0,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
14,upon,4.0,2.0,1.0,IN,neg,4.0,4.0,4.0,4.0,-3.0,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
15,one,3.0,1.0,1.0,CD,case,3.0,3.0,3.0,3.0,-2.0,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
16,citizen,7.0,3.0,1.0,NN,nummod,2.0,2.0,2.0,2.0,-1.0,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
17,but,3.0,1.0,1.0,CC,nmod:upon,3.0,3.0,3.0,3.0,-2.0,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
18,upon,4.0,2.0,1.0,IN,cc,3.0,3.0,3.0,3.0,-2.0,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
19,all,2.0,1.0,1.0,DT,case,3.0,3.0,3.0,3.0,-2.0,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
20,citizens,8.0,3.0,1.0,NNS,det,2.0,2.0,2.0,2.0,-1.0,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
21,.,,,,.,,,,,,,4,Our fate as a nation and our future as a people rest not upon one citizen but upon all citizens .,4,2
1,That,3.0,1.0,1.0,DT,nsubj,4.0,4.0,2.0,4.0,-2.5,5,That is the majesty and the meaning of this moment .,4,4
2,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,5,That is the majesty and the meaning of this moment .,4,4
3,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,5,That is the majesty and the meaning of this moment .,4,4
4,majesty,7.0,3.0,1.0,NN,root,2.0,2.0,2.0,2.0,-1.0,5,That is the majesty and the meaning of this moment .,4,4
5,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,5,That is the majesty and the meaning of this moment .,4,4
6,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,5,That is the majesty and the meaning of this moment .,4,4
7,meaning,5.0,2.0,1.0,NN,conj:and,2.0,2.0,2.0,2.0,-1.0,5,That is the majesty and the meaning of this moment .,4,4
8,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,5,That is the majesty and the meaning of this moment .,4,4
9,this,3.0,1.0,1.0,DT,det,3.0,3.0,2.0,3.0,-1.75,5,That is the majesty and the meaning of this moment .,4,4
10,moment,6.0,2.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,5,That is the majesty and the meaning of this moment .,4,4
11,.,,,,.,,,,,,,5,That is the majesty and the meaning of this moment .,4,4
1,For,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,6,For every generation there is a destiny .,1,1
2,every,4.0,3.0,1.0,DT,det,4.0,4.0,4.0,4.0,-3.0,6,For every generation there is a destiny .,1,1
3,generation,8.0,4.0,2.0,NN,nmod:for,2.0,2.0,2.0,2.0,-1.0,6,For every generation there is a destiny .,1,1
4,there,3.0,1.0,1.0,EX,expl,4.0,4.0,4.0,4.0,-3.0,6,For every generation there is a destiny .,1,1
5,is,2.0,1.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,6,For every generation there is a destiny .,1,1
6,a,1.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,6,For every generation there is a destiny .,1,1
7,destiny,7.0,3.0,1.0,NN,nsubj,1.0,1.0,1.0,1.0,0.0,6,For every generation there is a destiny .,1,1
8,.,,,,.,,,,,,,6,For every generation there is a destiny .,1,1
1,For,3.0,1.0,1.0,IN,case,4.0,4.0,2.0,4.0,-2.5,7,"For some , history decides .",1,1
2,some,3.0,1.0,1.0,DT,nmod:for,5.0,5.0,5.0,5.0,-4.0,7,"For some , history decides .",1,1
3,",",,,,",",,,,,,,7,"For some , history decides .",1,1
4,history,6.0,3.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,7,"For some , history decides .",1,1
5,decides,6.0,2.0,1.0,VBZ,root,1.0,1.0,1.0,1.0,0.0,7,"For some , history decides .",1,1
6,.,,,,.,,,,,,,7,"For some , history decides .",1,1
1,For,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,8,For this generation the choice must be our own .,4,4
2,this,3.0,1.0,1.0,DT,det,4.0,4.0,3.0,4.0,-2.75,8,For this generation the choice must be our own .,4,4
3,generation,8.0,4.0,2.0,NN,nmod:for,2.0,2.0,2.0,2.0,-1.0,8,For this generation the choice must be our own .,4,4
4,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,8,For this generation the choice must be our own .,4,4
5,choice,3.0,1.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,8,For this generation the choice must be our own .,4,4
6,must,4.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,8,For this generation the choice must be our own .,4,4
7,be,2.0,1.0,1.0,VB,cop,3.0,3.0,2.0,3.0,-1.75,8,For this generation the choice must be our own .,4,4
8,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,8,For this generation the choice must be our own .,4,4
9,own,2.0,1.0,1.0,JJ,root,1.0,1.0,1.0,1.0,0.0,8,For this generation the choice must be our own .,4,4
10,.,,,,.,,,,,,,8,For this generation the choice must be our own .,4,4
1,Even,4.0,2.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,9,"Even now , a rocket moves toward Mars .",1,0
2,now,2.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,9,"Even now , a rocket moves toward Mars .",1,0
3,",",,,,",",,,,,,,9,"Even now , a rocket moves toward Mars .",1,0
4,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,9,"Even now , a rocket moves toward Mars .",1,0
5,rocket,5.0,2.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,9,"Even now , a rocket moves toward Mars .",1,0
6,moves,4.0,1.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,9,"Even now , a rocket moves toward Mars .",1,0
7,toward,6.0,2.0,1.0,IN,case,3.0,3.0,3.0,3.0,-2.0,9,"Even now , a rocket moves toward Mars .",1,0
8,Mars,4.0,1.0,1.0,NNP,nmod:toward,1.0,1.0,1.0,1.0,0.0,9,"Even now , a rocket moves toward Mars .",1,0
9,.,,,,.,,,,,,,9,"Even now , a rocket moves toward Mars .",1,0
1,It,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,4.0,4.0,-3.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
2,reminds,7.0,2.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
3,us,2.0,1.0,1.0,PRP,dobj,4.0,4.0,2.0,4.0,-2.5,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
4,that,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
5,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
6,world,4.0,1.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
7,will,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
8,not,3.0,1.0,1.0,RB,neg,3.0,3.0,2.0,3.0,-1.75,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
9,be,2.0,1.0,1.0,VB,cop,3.0,3.0,2.0,3.0,-1.75,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
10,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
11,same,3.0,1.0,1.0,JJ,ccomp,3.0,3.0,3.0,3.0,-2.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
12,for,3.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
13,our,2.0,2.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
14,children,7.0,2.0,1.0,NNS,nmod:for,3.0,3.0,3.0,3.0,-2.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
15,",",,,,",",,,,,,,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
16,or,2.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
17,even,4.0,2.0,1.0,RB,dep,2.0,2.0,3.0,2.0,-1.25,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
18,for,3.0,1.0,1.0,IN,case,5.0,5.0,3.0,5.0,-3.5,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
19,ourselves,7.0,3.0,1.0,PRP,dep,6.0,6.0,2.0,6.0,-4.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
20,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
21,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
22,short,4.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
23,span,4.0,1.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
24,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
25,years,4.0,1.0,1.0,NNS,nmod:of,1.0,1.0,1.0,1.0,0.0,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
26,.,,,,.,,,,,,,10,"It reminds us that the world will not be the same for our children , or even for ourselves in a short span of years .",10,9
1,The,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5
2,next,5.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5
3,man,3.0,1.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5
4,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5
5,stand,5.0,1.0,1.0,VB,acl,3.0,3.0,3.0,3.0,-2.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5
6,here,3.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5
7,will,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,11,The next man to stand here will look out on a scene that is different from our own .,5,5
8,look,3.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5
9,out,2.0,1.0,1.0,RP,compound:prt,2.0,2.0,2.0,2.0,-1.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5
10,on,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,11,The next man to stand here will look out on a scene that is different from our own .,5,5
11,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5
12,scene,3.0,1.0,1.0,NN,nmod:on,2.0,2.0,2.0,2.0,-1.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5
13,that,3.0,1.0,1.0,WDT,ref,4.0,4.0,2.0,4.0,-2.5,11,The next man to stand here will look out on a scene that is different from our own .,5,5
14,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,11,The next man to stand here will look out on a scene that is different from our own .,5,5
15,different,7.0,3.0,1.0,JJ,acl:relcl,2.0,2.0,2.0,2.0,-1.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5
16,from,4.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,11,The next man to stand here will look out on a scene that is different from our own .,5,5
17,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5
18,own,2.0,1.0,1.0,JJ,nmod:from,1.0,1.0,1.0,1.0,0.0,11,The next man to stand here will look out on a scene that is different from our own .,5,5
19,.,,,,.,,,,,,,11,The next man to stand here will look out on a scene that is different from our own .,5,5
1,Ours,3.0,2.0,1.0,NNS,nsubj,2.0,2.0,2.0,2.0,-1.0,12,Ours is a time of change --,2,2
2,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,12,Ours is a time of change --,2,2
3,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,12,Ours is a time of change --,2,2
4,time,3.0,1.0,1.0,NN,root,2.0,2.0,2.0,2.0,-1.0,12,Ours is a time of change --,2,2
5,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,12,Ours is a time of change --,2,2
6,change,4.0,1.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,12,Ours is a time of change --,2,2
7,--,,,,:,,,,,,,12,Ours is a time of change --,2,2
1,rapid,5.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,13,rapid and fantastic change --,0,0
2,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,13,rapid and fantastic change --,0,0
3,fantastic,9.0,3.0,1.0,JJ,conj:and,2.0,2.0,2.0,2.0,-1.0,13,rapid and fantastic change --,0,0
4,change,4.0,1.0,1.0,NN,root,1.0,1.0,1.0,1.0,0.0,13,rapid and fantastic change --,0,0
5,--,,,,:,,,,,,,13,rapid and fantastic change --,0,0
1,bearing,5.0,2.0,1.0,VBG,root,3.0,3.0,3.0,3.0,-2.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
2,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
3,secrets,7.0,2.0,1.0,NNS,dobj,3.0,3.0,3.0,3.0,-2.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
4,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
5,nature,4.0,2.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
6,",",,,,",",,,,,,,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
7,multiplying,10.0,4.0,2.0,VBG,conj:and,3.0,3.0,3.0,3.0,-2.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
8,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
9,nations,6.0,2.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
10,",",,,,",",,,,,,,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
11,placing,6.0,2.0,1.0,VBG,conj:and,3.0,3.0,3.0,3.0,-2.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
12,in,2.0,1.0,0.0,IN,case,5.0,5.0,4.0,5.0,-3.75,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
13,uncertain,7.0,3.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
14,hands,5.0,1.0,1.0,NNS,nmod:in,3.0,3.0,3.0,3.0,-2.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
15,new,2.0,1.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
16,weapons,6.0,2.0,1.0,NNS,dobj,3.0,3.0,3.0,3.0,-2.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
17,for,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
18,mastery,6.0,3.0,1.0,NN,nmod:for,3.0,3.0,3.0,3.0,-2.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
19,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
20,destruction,10.0,3.0,1.0,NN,nmod:for,2.0,2.0,2.0,2.0,-1.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
21,",",,,,",",,,,,,,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
22,shaking,5.0,2.0,1.0,VBG,conj:and,3.0,3.0,3.0,3.0,-2.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
23,old,3.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
24,values,6.0,2.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
25,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
26,uprooting,7.0,3.0,1.0,VBG,conj:and,2.0,2.0,2.0,2.0,-1.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
27,old,3.0,1.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
28,ways,3.0,1.0,1.0,NNS,dobj,1.0,1.0,1.0,1.0,0.0,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
29,.,,,,.,,,,,,,14,"bearing the secrets of nature , multiplying the nations , placing in uncertain hands new weapons for mastery and destruction , shaking old values and uprooting old ways .",3,3
