widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
1,Mr.,5.0,2.0,1.0,NNP,compound,3.0,3.0,3.0,3.0,-2.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
2,Chief,3.0,1.0,1.0,NNP,compound,2.0,2.0,2.0,2.0,-1.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
3,Justice,6.0,2.0,1.0,NNP,root,3.0,3.0,3.0,3.0,-2.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
4,",",,,,",",,,,,,,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
5,Mr.,5.0,2.0,1.0,NNP,compound,2.0,2.0,2.0,2.0,-1.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
6,President,9.0,3.0,2.0,NNP,appos,3.0,3.0,3.0,3.0,-2.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
7,",",,,,",",,,,,,,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
8,Vice,3.0,1.0,1.0,NNP,compound,3.0,3.0,3.0,3.0,-2.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
9,President,9.0,3.0,2.0,NNP,compound,2.0,2.0,2.0,2.0,-1.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
10,Quayle,4.0,1.0,1.0,NNP,appos,3.0,3.0,3.0,3.0,-2.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
11,",",,,,",",,,,,,,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
12,Senator,6.0,3.0,1.0,NNP,compound,2.0,2.0,2.0,2.0,-1.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
13,Mitchell,5.0,2.0,1.0,NNP,appos,3.0,3.0,3.0,3.0,-2.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
14,",",,,,",",,,,,,,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
15,Speaker,5.0,2.0,1.0,NNP,compound,2.0,2.0,2.0,2.0,-1.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
16,Wright,3.0,1.0,1.0,NNP,appos,3.0,3.0,3.0,3.0,-2.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
17,",",,,,",",,,,,,,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
18,Senator,6.0,3.0,1.0,NNP,compound,2.0,2.0,2.0,2.0,-1.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
19,Dole,3.0,1.0,1.0,NNP,appos,3.0,3.0,3.0,3.0,-2.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
20,",",,,,",",,,,,,,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
21,Congressman,10.0,3.0,1.0,NNP,compound,2.0,2.0,2.0,2.0,-1.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
22,Michel,5.0,2.0,1.0,NNP,appos,3.0,3.0,3.0,3.0,-2.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
23,",",,,,",",,,,,,,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
24,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
25,fellow,4.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
26,citizens,8.0,3.0,1.0,NNS,appos,2.0,2.0,2.0,2.0,-1.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
27,",",,,,",",,,,,,,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
28,neighbors,5.0,2.0,1.0,NNS,conj:and,2.0,2.0,2.0,2.0,-1.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
29,",",,,,",",,,,,,,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
30,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
31,friends,6.0,1.0,1.0,NNS,conj:and,1.0,1.0,1.0,1.0,0.0,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
32,:,,,,:,,,,,,,1,"Mr. Chief Justice , Mr. President , Vice President Quayle , Senator Mitchell , Speaker Wright , Senator Dole , Congressman Michel , and fellow citizens , neighbors , and friends :",0,0
1,There,3.0,1.0,1.0,EX,expl,4.0,4.0,4.0,4.0,-3.0,2,There is a man here who has earned a lasting place in our hearts and in our history .,4,4
2,is,2.0,1.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,2,There is a man here who has earned a lasting place in our hearts and in our history .,4,4
3,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,2,There is a man here who has earned a lasting place in our hearts and in our history .,4,4
4,man,3.0,1.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,2,There is a man here who has earned a lasting place in our hearts and in our history .,4,4
5,here,3.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,2,There is a man here who has earned a lasting place in our hearts and in our history .,4,4
6,who,2.0,1.0,1.0,WP,ref,4.0,4.0,2.0,4.0,-2.5,2,There is a man here who has earned a lasting place in our hearts and in our history .,4,4
7,has,3.0,1.0,1.0,VBZ,aux,3.0,3.0,2.0,3.0,-1.75,2,There is a man here who has earned a lasting place in our hearts and in our history .,4,4
8,earned,3.0,1.0,1.0,VBN,acl:relcl,2.0,2.0,2.0,2.0,-1.0,2,There is a man here who has earned a lasting place in our hearts and in our history .,4,4
9,a,1.0,1.0,0.0,DT,acl:relcl,4.0,4.0,4.0,4.0,-3.0,2,There is a man here who has earned a lasting place in our hearts and in our history .,4,4
10,lasting,6.0,2.0,1.0,JJ,det,4.0,4.0,4.0,4.0,-3.0,2,There is a man here who has earned a lasting place in our hearts and in our history .,4,4
11,place,4.0,1.0,1.0,NN,amod,2.0,2.0,2.0,2.0,-1.0,2,There is a man here who has earned a lasting place in our hearts and in our history .,4,4
12,in,2.0,1.0,0.0,IN,dobj,4.0,4.0,3.0,4.0,-2.75,2,There is a man here who has earned a lasting place in our hearts and in our history .,4,4
13,our,2.0,2.0,1.0,PRP$,case,4.0,4.0,4.0,4.0,-3.0,2,There is a man here who has earned a lasting place in our hearts and in our history .,4,4
14,hearts,5.0,1.0,1.0,NNS,nmod:poss,2.0,2.0,2.0,2.0,-1.0,2,There is a man here who has earned a lasting place in our hearts and in our history .,4,4
15,and,3.0,1.0,1.0,CC,nmod:in,3.0,3.0,3.0,3.0,-2.0,2,There is a man here who has earned a lasting place in our hearts and in our history .,4,4
16,in,2.0,1.0,0.0,IN,cc,3.0,3.0,2.0,3.0,-1.75,2,There is a man here who has earned a lasting place in our hearts and in our history .,4,4
17,our,2.0,2.0,1.0,PRP$,case,3.0,3.0,3.0,3.0,-2.0,2,There is a man here who has earned a lasting place in our hearts and in our history .,4,4
18,history,6.0,3.0,1.0,NN,nmod:poss,1.0,1.0,1.0,1.0,0.0,2,There is a man here who has earned a lasting place in our hearts and in our history .,4,4
19,.,,,,.,,,,,,,2,There is a man here who has earned a lasting place in our hearts and in our history .,4,4
1,President,9.0,3.0,2.0,NNP,compound,2.0,2.0,2.0,2.0,-1.0,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
2,Reagan,5.0,2.0,1.0,NNP,nsubj,3.0,3.0,3.0,3.0,-2.0,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
3,",",,,,",",,,,,,,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
4,on,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
5,behalf,5.0,2.0,1.0,NN,nmod:on,3.0,3.0,3.0,3.0,-2.0,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
6,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
7,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
8,nation,5.0,2.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
9,",",,,,",",,,,,,,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
10,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
11,thank,4.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
12,you,2.0,1.0,1.0,PRP,dobj,4.0,4.0,2.0,4.0,-2.5,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
13,for,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
14,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
15,wonderful,8.0,3.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
16,things,4.0,1.0,1.0,NNS,nmod:for,2.0,2.0,2.0,2.0,-1.0,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
17,that,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
18,you,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
19,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
20,done,3.0,1.0,1.0,VBN,ccomp,2.0,2.0,2.0,2.0,-1.0,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
21,for,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
22,America,7.0,4.0,1.0,NNP,nmod:for,1.0,1.0,1.0,1.0,0.0,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
23,.,,,,.,,,,,,,3,"President Reagan , on behalf of our nation , I thank you for the wonderful things that you have done for America .",9,9
1,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
2,'ve,,,,VBP,aux,,,,,,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
3,just,4.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
4,repeated,7.0,3.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
5,word,3.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
6,for,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
7,word,3.0,1.0,1.0,NN,nmod:for,2.0,2.0,2.0,2.0,-1.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
8,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
9,oath,2.0,1.0,1.0,NN,dep,3.0,3.0,3.0,3.0,-2.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
10,taken,5.0,2.0,1.0,VBN,acl,3.0,3.0,3.0,3.0,-2.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
11,by,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
12,George,4.0,1.0,1.0,NNP,compound,3.0,3.0,3.0,3.0,-2.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
13,Washington,8.0,3.0,1.0,NNP,nmod:by,4.0,4.0,4.0,4.0,-3.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
14,200,,,,CD,nummod,4.0,4.0,4.0,4.0,-3.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
15,years,4.0,1.0,1.0,NNS,nmod:npmod,3.0,3.0,3.0,3.0,-2.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
16,ago,3.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
17,",",,,,",",,,,,,,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
18,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
19,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
20,Bible,5.0,2.0,1.0,NNP,nmod:for,2.0,2.0,2.0,2.0,-1.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
21,on,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
22,which,3.0,1.0,1.0,WDT,ref,5.0,5.0,2.0,5.0,-3.25,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
23,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
24,placed,5.0,1.0,1.0,VBD,acl:relcl,2.0,2.0,2.0,2.0,-1.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
25,my,2.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
26,hand,4.0,1.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
27,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
28,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
29,Bible,5.0,2.0,1.0,NNP,ccomp,2.0,2.0,2.0,2.0,-1.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
30,on,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
31,which,3.0,1.0,1.0,WDT,ref,5.0,5.0,2.0,5.0,-3.25,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
32,he,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
33,placed,5.0,1.0,1.0,VBD,acl:relcl,1.0,1.0,1.0,1.0,0.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
34,his,3.0,1.0,1.0,PRP$,dobj,4.0,4.0,4.0,4.0,-3.0,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
35,.,,,,.,,,,,,,4,"I 've just repeated word for word the oath taken by George Washington 200 years ago , and the Bible on which I placed my hand is the Bible on which he placed his .",10,10
1,It,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,4.0,4.0,-3.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
2,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
3,right,3.0,1.0,1.0,JJ,root,2.0,2.0,2.0,2.0,-1.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
4,that,3.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
5,the,2.0,1.0,0.0,DT,det,6.0,6.0,6.0,6.0,-5.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
6,memory,5.0,3.0,1.0,NN,nsubj,4.0,4.0,4.0,4.0,-3.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
7,of,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
8,Washington,8.0,3.0,1.0,NNP,nmod:of,3.0,3.0,3.0,3.0,-2.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
9,be,2.0,1.0,1.0,VBP,cop,4.0,4.0,3.0,4.0,-2.75,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
10,with,3.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
11,us,2.0,1.0,1.0,PRP,nmod:with,6.0,6.0,3.0,6.0,-4.25,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
12,today,4.0,2.0,1.0,NN,advcl,3.0,3.0,3.0,3.0,-2.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
13,not,3.0,1.0,1.0,RB,dep,3.0,3.0,3.0,3.0,-2.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
14,only,4.0,2.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
15,because,5.0,2.0,1.0,IN,mark,4.0,4.0,4.0,4.0,-3.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
16,this,3.0,1.0,1.0,DT,nsubj,5.0,5.0,3.0,5.0,-3.5,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
17,is,2.0,1.0,1.0,VBZ,cop,4.0,4.0,3.0,4.0,-2.75,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
18,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
19,bicentennial,11.0,5.0,2.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
20,inauguration,10.0,5.0,2.0,NN,advcl,2.0,2.0,2.0,2.0,-1.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
21,but,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
22,because,5.0,2.0,1.0,IN,mark,3.0,3.0,3.0,3.0,-2.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
23,Washington,8.0,3.0,1.0,NNP,nsubj,2.0,2.0,2.0,2.0,-1.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
24,remains,6.0,2.0,1.0,VBZ,advcl,2.0,2.0,2.0,2.0,-1.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
25,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
26,Father,4.0,2.0,1.0,NN,xcomp,2.0,2.0,2.0,2.0,-1.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
27,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
28,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
29,Country,6.0,2.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
30,.,,,,.,,,,,,,5,It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country .,11,9
1,And,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,6,"And he would , I think , be gladdened by this day ;",6,6
2,he,2.0,1.0,1.0,PRP,nsubjpass,4.0,4.0,2.0,4.0,-2.5,6,"And he would , I think , be gladdened by this day ;",6,6
3,would,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,6,"And he would , I think , be gladdened by this day ;",6,6
4,",",,,,",",,,,,,,6,"And he would , I think , be gladdened by this day ;",6,6
5,I,1.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,6,"And he would , I think , be gladdened by this day ;",6,6
