widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
53,revolution,9.0,4.0,2.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
54,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
55,civil,5.0,2.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
56,rights,4.0,1.0,1.0,NNS,nmod:in,3.0,3.0,3.0,3.0,-2.0,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
57,for,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
58,African-Americans,,,,NNPS,nmod:for,3.0,3.0,3.0,3.0,-2.0,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
59,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
60,all,2.0,1.0,1.0,DT,det,4.0,4.0,4.0,4.0,-3.0,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
61,minorities,9.0,4.0,1.0,NNS,nmod:for,2.0,2.0,2.0,2.0,-1.0,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
62,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
63,extending,9.0,3.0,1.0,VBG,advcl,2.0,2.0,2.0,2.0,-1.0,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
64,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
65,circle,5.0,2.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
66,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
67,citizenship,10.0,4.0,2.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
68,",",,,,",",,,,,,,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
69,opportunity,9.0,5.0,2.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
70,",",,,,",",,,,,,,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
71,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
72,dignity,7.0,3.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
73,to,2.0,1.0,1.0,TO,case,3.0,3.0,3.0,3.0,-2.0,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
74,women,5.0,2.0,1.0,NNS,nmod:to,1.0,1.0,1.0,1.0,0.0,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
75,.,,,,.,,,,,,,10,"Along the way , Americans produced a great middle class and security in old age , built unrivaled centers of learning and opened public schools to all , split the atom and explored the heavens , invented the computer and the microchip , and deepened the wellspring of justice by making a revolution in civil rights for African-Americans and all minorities and extending the circle of citizenship , opportunity , and dignity to women .",8,7
1,Now,2.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,11,"Now , for the third time , a new century is upon us and another time to choose .",4,3
2,",",,,,",",,,,,,,11,"Now , for the third time , a new century is upon us and another time to choose .",4,3
3,for,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,11,"Now , for the third time , a new century is upon us and another time to choose .",4,3
4,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,11,"Now , for the third time , a new century is upon us and another time to choose .",4,3
5,third,3.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,11,"Now , for the third time , a new century is upon us and another time to choose .",4,3
6,time,3.0,1.0,1.0,NN,nmod:for,2.0,2.0,2.0,2.0,-1.0,11,"Now , for the third time , a new century is upon us and another time to choose .",4,3
7,",",,,,",",,,,,,,11,"Now , for the third time , a new century is upon us and another time to choose .",4,3
8,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,11,"Now , for the third time , a new century is upon us and another time to choose .",4,3
9,new,2.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,11,"Now , for the third time , a new century is upon us and another time to choose .",4,3
10,century,6.0,3.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,11,"Now , for the third time , a new century is upon us and another time to choose .",4,3
11,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,11,"Now , for the third time , a new century is upon us and another time to choose .",4,3
12,upon,4.0,2.0,1.0,IN,case,4.0,4.0,4.0,4.0,-3.0,11,"Now , for the third time , a new century is upon us and another time to choose .",4,3
13,us,2.0,1.0,1.0,PRP,root,5.0,5.0,3.0,5.0,-3.5,11,"Now , for the third time , a new century is upon us and another time to choose .",4,3
14,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,11,"Now , for the third time , a new century is upon us and another time to choose .",4,3
15,another,5.0,3.0,1.0,DT,det,4.0,4.0,4.0,4.0,-3.0,11,"Now , for the third time , a new century is upon us and another time to choose .",4,3
16,time,3.0,1.0,1.0,NN,conj:and,2.0,2.0,2.0,2.0,-1.0,11,"Now , for the third time , a new century is upon us and another time to choose .",4,3
17,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,11,"Now , for the third time , a new century is upon us and another time to choose .",4,3
18,choose,3.0,1.0,1.0,VB,xcomp,1.0,1.0,1.0,1.0,0.0,11,"Now , for the third time , a new century is upon us and another time to choose .",4,3
19,.,,,,.,,,,,,,11,"Now , for the third time , a new century is upon us and another time to choose .",4,3
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,12,We began the 19th century with a choice :,2,2
2,began,5.0,2.0,1.0,VBD,root,2.0,2.0,2.0,2.0,-1.0,12,We began the 19th century with a choice :,2,2
3,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,12,We began the 19th century with a choice :,2,2
4,19th,,,,JJ,amod,3.0,3.0,3.0,3.0,-2.0,12,We began the 19th century with a choice :,2,2
5,century,6.0,3.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,12,We began the 19th century with a choice :,2,2
6,with,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,12,We began the 19th century with a choice :,2,2
7,a,1.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,12,We began the 19th century with a choice :,2,2
8,choice,3.0,1.0,1.0,NN,nmod:with,1.0,1.0,1.0,1.0,0.0,12,We began the 19th century with a choice :,2,2
9,:,,,,:,,,,,,,12,We began the 19th century with a choice :,2,2
1,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,13,to spread our Nation from coast to coast .,1,1
2,spread,5.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,13,to spread our Nation from coast to coast .,1,1
3,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,13,to spread our Nation from coast to coast .,1,1
4,Nation,5.0,2.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,13,to spread our Nation from coast to coast .,1,1
5,from,4.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,13,to spread our Nation from coast to coast .,1,1
6,coast,4.0,1.0,1.0,NN,nmod:from,2.0,2.0,2.0,2.0,-1.0,13,to spread our Nation from coast to coast .,1,1
7,to,2.0,1.0,1.0,TO,case,3.0,3.0,3.0,3.0,-2.0,13,to spread our Nation from coast to coast .,1,1
8,coast,4.0,1.0,1.0,NN,nmod:to,1.0,1.0,1.0,1.0,0.0,13,to spread our Nation from coast to coast .,1,1
9,.,,,,.,,,,,,,13,to spread our Nation from coast to coast .,1,1
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,14,We began the 20th century with a choice :,2,2
2,began,5.0,2.0,1.0,VBD,root,2.0,2.0,2.0,2.0,-1.0,14,We began the 20th century with a choice :,2,2
3,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,14,We began the 20th century with a choice :,2,2
4,20th,,,,JJ,amod,3.0,3.0,3.0,3.0,-2.0,14,We began the 20th century with a choice :,2,2
5,century,6.0,3.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,14,We began the 20th century with a choice :,2,2
6,with,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,14,We began the 20th century with a choice :,2,2
7,a,1.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,14,We began the 20th century with a choice :,2,2
8,choice,3.0,1.0,1.0,NN,nmod:with,1.0,1.0,1.0,1.0,0.0,14,We began the 20th century with a choice :,2,2
9,:,,,,:,,,,,,,14,We began the 20th century with a choice :,2,2
1,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,15,"to harness the industrial revolution to our values of free enterprise , conservation , and human decency .",1,1
2,harness,6.0,2.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,15,"to harness the industrial revolution to our values of free enterprise , conservation , and human decency .",1,1
3,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,15,"to harness the industrial revolution to our values of free enterprise , conservation , and human decency .",1,1
4,industrial,10.0,4.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,15,"to harness the industrial revolution to our values of free enterprise , conservation , and human decency .",1,1
5,revolution,9.0,4.0,2.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,15,"to harness the industrial revolution to our values of free enterprise , conservation , and human decency .",1,1
6,to,2.0,1.0,1.0,TO,case,3.0,3.0,3.0,3.0,-2.0,15,"to harness the industrial revolution to our values of free enterprise , conservation , and human decency .",1,1
7,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,15,"to harness the industrial revolution to our values of free enterprise , conservation , and human decency .",1,1
8,values,6.0,2.0,1.0,NNS,nmod:to,2.0,2.0,2.0,2.0,-1.0,15,"to harness the industrial revolution to our values of free enterprise , conservation , and human decency .",1,1
9,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,15,"to harness the industrial revolution to our values of free enterprise , conservation , and human decency .",1,1
10,free,3.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,15,"to harness the industrial revolution to our values of free enterprise , conservation , and human decency .",1,1
11,enterprise,8.0,3.0,2.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,15,"to harness the industrial revolution to our values of free enterprise , conservation , and human decency .",1,1
12,",",,,,",",,,,,,,15,"to harness the industrial revolution to our values of free enterprise , conservation , and human decency .",1,1
13,conservation,10.0,4.0,2.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,15,"to harness the industrial revolution to our values of free enterprise , conservation , and human decency .",1,1
14,",",,,,",",,,,,,,15,"to harness the industrial revolution to our values of free enterprise , conservation , and human decency .",1,1
15,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,15,"to harness the industrial revolution to our values of free enterprise , conservation , and human decency .",1,1
16,human,6.0,2.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,15,"to harness the industrial revolution to our values of free enterprise , conservation , and human decency .",1,1
17,decency,7.0,3.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,15,"to harness the industrial revolution to our values of free enterprise , conservation , and human decency .",1,1
18,.,,,,.,,,,,,,15,"to harness the industrial revolution to our values of free enterprise , conservation , and human decency .",1,1
1,Those,3.0,1.0,1.0,DT,det,4.0,4.0,3.0,4.0,-2.75,16,Those choices made all the difference .,2,2
2,choices,5.0,2.0,1.0,NNS,nsubj,2.0,2.0,2.0,2.0,-1.0,16,Those choices made all the difference .,2,2
3,made,3.0,1.0,1.0,VBD,root,2.0,2.0,2.0,2.0,-1.0,16,Those choices made all the difference .,2,2
4,all,2.0,1.0,1.0,PDT,det:predet,3.0,3.0,2.0,3.0,-1.75,16,Those choices made all the difference .,2,2
5,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,16,Those choices made all the difference .,2,2
6,difference,7.0,3.0,1.0,NN,dobj,1.0,1.0,1.0,1.0,0.0,16,Those choices made all the difference .,2,2
7,.,,,,.,,,,,,,16,Those choices made all the difference .,2,2
1,At,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
2,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
3,dawn,3.0,1.0,1.0,NN,nmod:at,3.0,3.0,3.0,3.0,-2.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
4,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
5,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
6,21st,,,,JJ,amod,3.0,3.0,3.0,3.0,-2.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
7,century,6.0,3.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
8,",",,,,",",,,,,,,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
9,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
10,free,3.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
11,people,5.0,2.0,1.0,NNS,nsubj,2.0,2.0,2.0,2.0,-1.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
12,must,4.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
13,now,2.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
14,choose,3.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
15,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
16,shape,3.0,1.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
17,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
18,forces,6.0,2.0,1.0,NNS,dobj,3.0,3.0,3.0,3.0,-2.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
19,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
20,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
21,information,9.0,4.0,2.0,NN,compound,3.0,3.0,3.0,3.0,-2.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
22,age,2.0,1.0,1.0,NN,nmod:of,4.0,4.0,4.0,4.0,-3.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
23,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
24,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
25,global,6.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
26,society,7.0,4.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
27,",",,,,",",,,,,,,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
28,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
29,unleash,5.0,2.0,1.0,VB,advcl,2.0,2.0,2.0,2.0,-1.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
30,the,2.0,1.0,0.0,DT,det,6.0,6.0,6.0,6.0,-5.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
31,limitless,8.0,3.0,1.0,JJ,amod,5.0,5.0,5.0,5.0,-4.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
32,potential,8.0,3.0,1.0,NN,dobj,4.0,4.0,4.0,4.0,-3.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
33,of,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
34,all,2.0,1.0,1.0,PDT,det:predet,5.0,5.0,4.0,5.0,-3.75,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
35,our,2.0,2.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
36,people,5.0,2.0,1.0,NNS,nmod:of,3.0,3.0,3.0,3.0,-2.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
37,",",,,,",",,,,,,,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
38,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
39,yes,3.0,1.0,1.0,RB,dobj,2.0,2.0,2.0,2.0,-1.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
40,",",,,,",",,,,,,,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
41,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
42,form,4.0,1.0,1.0,VB,advcl,2.0,2.0,2.0,2.0,-1.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
43,a,1.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
44,more,3.0,1.0,1.0,RBR,advmod,3.0,3.0,3.0,3.0,-2.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
45,perfect,6.0,2.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
46,Union,6.0,2.0,1.0,NNP,dobj,1.0,1.0,1.0,1.0,0.0,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
47,.,,,,.,,,,,,,17,"At the dawn of the 21st century , a free people must now choose to shape the forces of the information age and the global society , to unleash the limitless potential of all our people , and yes , to form a more perfect Union .",6,6
