widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
15,all,2.0,1.0,1.0,DT,det,5.0,5.0,5.0,5.0,-4.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5
16,races,5.0,2.0,1.0,NNS,nmod:of,4.0,4.0,4.0,4.0,-3.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5
17,and,3.0,1.0,1.0,CC,cc,5.0,5.0,5.0,5.0,-4.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5
18,colors,5.0,2.0,1.0,NNS,nmod:of,3.0,3.0,3.0,3.0,-2.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5
19,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5
20,creeds,5.0,1.0,1.0,NNS,nmod:of,2.0,2.0,2.0,2.0,-1.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5
21,",",,,,",",,,,,,,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5
22,could,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5
23,build,4.0,1.0,1.0,VB,advcl,2.0,2.0,2.0,2.0,-1.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5
24,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5
25,solid,5.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5
26,structure,7.0,2.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5
27,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5
28,democracy,9.0,4.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5
29,.,,,,.,,,,,,,27,"But it provided a firm base upon which all manner of men , of all races and colors and creeds , could build our solid structure of democracy .",6,5
1,Today,4.0,2.0,1.0,NN,nmod:tmod,2.0,2.0,2.0,2.0,-1.0,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5
2,",",,,,",",,,,,,,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5
3,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5
4,this,3.0,1.0,1.0,DT,det,5.0,5.0,4.0,5.0,-3.75,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5
5,year,3.0,1.0,1.0,NN,nmod:in,3.0,3.0,3.0,3.0,-2.0,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5
6,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5
7,war,3.0,1.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5
8,",",,,,",",,,,,,,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5
9,1945,,,,CD,amod,2.0,2.0,2.0,2.0,-1.0,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5
10,",",,,,",",,,,,,,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5
11,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5
12,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5
13,learned,4.0,1.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5
14,lessons-at,,,,NN,iobj,2.0,2.0,2.0,2.0,-1.0,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5
15,a,1.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5
16,fearful,6.0,2.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5
17,cost,4.0,1.0,1.0,NN,dobj,1.0,1.0,1.0,1.0,0.0,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5
18,--,,,,:,,,,,,,28,"Today , in this year of war , 1945 , we have learned lessons-at a fearful cost --",5,5
1,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,29,and we shall profit by them .,4,4
2,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,29,and we shall profit by them .,4,4
3,shall,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,29,and we shall profit by them .,4,4
4,profit,6.0,2.0,1.0,VB,root,1.0,1.0,2.0,1.0,-0.25,29,and we shall profit by them .,4,4
5,by,2.0,1.0,1.0,IN,case,4.0,4.0,2.0,4.0,-2.5,29,and we shall profit by them .,4,4
6,them,3.0,1.0,1.0,PRP,nmod:by,5.0,5.0,1.0,5.0,-3.0,29,and we shall profit by them .,4,4
7,.,,,,.,,,,,,,29,and we shall profit by them .,4,4
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,30,"We have learned that we can not live alone , at peace ;",7,7
2,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,30,"We have learned that we can not live alone , at peace ;",7,7
3,learned,4.0,1.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,30,"We have learned that we can not live alone , at peace ;",7,7
4,that,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,30,"We have learned that we can not live alone , at peace ;",7,7
5,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,30,"We have learned that we can not live alone , at peace ;",7,7
6,can,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,30,"We have learned that we can not live alone , at peace ;",7,7
7,not,3.0,1.0,1.0,RB,neg,3.0,3.0,2.0,3.0,-1.75,30,"We have learned that we can not live alone , at peace ;",7,7
8,live,3.0,1.0,1.0,VB,ccomp,2.0,2.0,2.0,2.0,-1.0,30,"We have learned that we can not live alone , at peace ;",7,7
9,alone,4.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,30,"We have learned that we can not live alone , at peace ;",7,7
10,",",,,,",",,,,,,,30,"We have learned that we can not live alone , at peace ;",7,7
11,at,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,30,"We have learned that we can not live alone , at peace ;",7,7
12,peace,3.0,1.0,1.0,NN,nmod:at,1.0,1.0,1.0,1.0,0.0,30,"We have learned that we can not live alone , at peace ;",7,7
13,;,,,,:,,,,,,,30,"We have learned that we can not live alone , at peace ;",7,7
1,that,3.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4
2,our,2.0,2.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4
3,own,2.0,1.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4
4,well-being,,,,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4
5,is,2.0,1.0,1.0,VBZ,cop,4.0,4.0,3.0,4.0,-2.75,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4
6,dependent,9.0,3.0,1.0,JJ,dep,3.0,3.0,3.0,3.0,-2.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4
7,on,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4
8,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4
9,well-being,,,,NN,nmod:on,3.0,3.0,3.0,3.0,-2.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4
10,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4
11,other,3.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4
12,Nations,6.0,2.0,1.0,NNPS,nmod:of,2.0,2.0,2.0,2.0,-1.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4
13,",",,,,",",,,,,,,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4
14,far,3.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4
15,away,3.0,2.0,1.0,RB,root,1.0,1.0,1.0,1.0,0.0,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4
16,.,,,,.,,,,,,,31,"that our own well-being is dependent on the well-being of other Nations , far away .",4,4
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
2,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
3,learned,4.0,1.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
4,that,3.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
5,we,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
6,must,4.0,1.0,1.0,MD,aux,4.0,4.0,3.0,4.0,-2.75,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
7,live,3.0,1.0,1.0,VB,dep,3.0,3.0,3.0,3.0,-2.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
8,as,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
9,men,3.0,1.0,1.0,NNS,nmod:as,3.0,3.0,3.0,3.0,-2.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
10,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
11,not,3.0,1.0,1.0,RB,nmod:as,3.0,3.0,3.0,3.0,-2.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
12,as,2.0,1.0,1.0,IN,amod,4.0,4.0,3.0,4.0,-2.75,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
13,ostriches,8.0,3.0,1.0,NNS,dep,2.0,2.0,2.0,2.0,-1.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
14,",",,,,",",,,,,,,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
15,nor,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
16,as,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
17,dogs,4.0,1.0,1.0,NNS,dep,2.0,2.0,2.0,2.0,-1.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
18,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
19,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
20,manger,5.0,2.0,1.0,NN,nmod:in,1.0,1.0,1.0,1.0,0.0,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
21,.,,,,.,,,,,,,32,"We have learned that we must live as men and not as ostriches , nor as dogs in the manger .",9,9
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,33,"We have learned to be citizens of the world , members of the human community .",5,5
2,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,33,"We have learned to be citizens of the world , members of the human community .",5,5
3,learned,4.0,1.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,33,"We have learned to be citizens of the world , members of the human community .",5,5
4,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,33,"We have learned to be citizens of the world , members of the human community .",5,5
5,be,2.0,1.0,1.0,VB,cop,3.0,3.0,2.0,3.0,-1.75,33,"We have learned to be citizens of the world , members of the human community .",5,5
6,citizens,8.0,3.0,1.0,NNS,xcomp,2.0,2.0,2.0,2.0,-1.0,33,"We have learned to be citizens of the world , members of the human community .",5,5
7,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,33,"We have learned to be citizens of the world , members of the human community .",5,5
8,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,33,"We have learned to be citizens of the world , members of the human community .",5,5
9,world,4.0,1.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,33,"We have learned to be citizens of the world , members of the human community .",5,5
10,",",,,,",",,,,,,,33,"We have learned to be citizens of the world , members of the human community .",5,5
11,members,6.0,2.0,1.0,NNS,appos,2.0,2.0,2.0,2.0,-1.0,33,"We have learned to be citizens of the world , members of the human community .",5,5
12,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,33,"We have learned to be citizens of the world , members of the human community .",5,5
13,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,33,"We have learned to be citizens of the world , members of the human community .",5,5
14,human,6.0,2.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,33,"We have learned to be citizens of the world , members of the human community .",5,5
15,community,9.0,4.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,33,"We have learned to be citizens of the world , members of the human community .",5,5
16,.,,,,.,,,,,,,33,"We have learned to be citizens of the world , members of the human community .",5,5
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
2,have,3.0,1.0,1.0,VBP,aux,4.0,4.0,3.0,4.0,-2.75,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
3,learned,4.0,1.0,1.0,VBN,root,3.0,3.0,3.0,3.0,-2.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
4,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
5,simple,6.0,2.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
6,truth,4.0,1.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
7,",",,,,",",,,,,,,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
8,as,2.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
9,Emerson,6.0,3.0,1.0,NNP,nsubj,3.0,3.0,3.0,3.0,-2.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
10,said,3.0,1.0,1.0,VBD,advcl,3.0,3.0,3.0,3.0,-2.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
11,",",,,,",",,,,,,,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
12,that,3.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
13,",",,,,",",,,,,,,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
14,``,,,,``,,3.0,3.0,3.0,3.0,-2.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
15,The,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
16,only,4.0,2.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
17,way,2.0,1.0,1.0,NN,nsubj,4.0,4.0,4.0,4.0,-3.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
18,to,2.0,1.0,1.0,TO,mark,5.0,5.0,5.0,5.0,-4.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
19,have,3.0,1.0,1.0,VB,acl,4.0,4.0,4.0,4.0,-3.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
20,a,1.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
21,friend,5.0,1.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
22,is,2.0,1.0,1.0,VBZ,ccomp,3.0,3.0,3.0,3.0,-2.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
23,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
24,be,2.0,1.0,1.0,VB,cop,4.0,4.0,3.0,4.0,-2.75,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
25,one,3.0,1.0,1.0,CD,xcomp,2.0,2.0,2.0,2.0,-1.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
26,.,,,,.,,,,,,,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
27,'',,,,'',,1.0,1.0,1.0,1.0,0.0,34,"We have learned the simple truth , as Emerson said , that , `` The only way to have a friend is to be one . ''",5,5
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5
2,can,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5
3,gain,3.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5
4,no,2.0,1.0,1.0,DT,neg,4.0,4.0,4.0,4.0,-3.0,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5
5,lasting,6.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5
6,peace,3.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5
7,if,2.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5
8,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5
9,approach,5.0,2.0,1.0,VBP,advcl,2.0,2.0,2.0,2.0,-1.0,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5
10,it,2.0,1.0,1.0,PRP,dobj,4.0,4.0,4.0,4.0,-3.0,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5
11,with,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5
12,suspicion,8.0,3.0,1.0,NN,nmod:with,2.0,2.0,2.0,2.0,-1.0,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5
13,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5
14,mistrust,8.0,2.0,1.0,NN,nmod:with,1.0,1.0,1.0,1.0,0.0,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5
15,--,,,,:,,,,,,,35,We can gain no lasting peace if we approach it with suspicion and mistrust --,5,5
1,or,2.0,1.0,1.0,CC,root,3.0,3.0,3.0,3.0,-2.0,36,or with fear .,1,1
2,with,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,36,or with fear .,1,1
3,fear,3.0,1.0,1.0,NN,nmod:with,1.0,1.0,1.0,1.0,0.0,36,or with fear .,1,1
4,.,,,,.,,,,,,,36,or with fear .,1,1
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
2,can,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
3,gain,3.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
4,it,2.0,1.0,1.0,PRP,dobj,4.0,4.0,4.0,4.0,-3.0,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
5,only,4.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
6,if,2.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
7,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
8,proceed,6.0,2.0,1.0,VBP,advcl,2.0,2.0,2.0,2.0,-1.0,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
9,with,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
10,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
11,understanding,11.0,4.0,2.0,NN,nmod:with,3.0,3.0,3.0,3.0,-2.0,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
12,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
13,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
14,confidence,9.0,3.0,1.0,NN,nmod:with,2.0,2.0,2.0,2.0,-1.0,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
15,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
16,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
17,courage,4.0,2.0,1.0,NN,nmod:with,2.0,2.0,2.0,2.0,-1.0,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
18,which,3.0,1.0,1.0,WDT,ref,4.0,4.0,2.0,4.0,-2.5,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
19,flow,3.0,1.0,1.0,VBP,acl:relcl,2.0,2.0,2.0,2.0,-1.0,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
20,from,4.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
21,conviction,9.0,3.0,1.0,NN,nmod:from,1.0,1.0,1.0,1.0,0.0,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
22,.,,,,.,,,,,,,37,We can gain it only if we proceed with the understanding and the confidence and the courage which flow from conviction .,7,7
1,The,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,38,The Almighty God has blessed our land in many ways .,2,2
2,Almighty,6.0,3.0,1.0,NNP,compound,2.0,2.0,2.0,2.0,-1.0,38,The Almighty God has blessed our land in many ways .,2,2
3,God,3.0,1.0,1.0,NNP,nsubj,3.0,3.0,3.0,3.0,-2.0,38,The Almighty God has blessed our land in many ways .,2,2
4,has,3.0,1.0,1.0,VBZ,aux,3.0,3.0,2.0,3.0,-1.75,38,The Almighty God has blessed our land in many ways .,2,2
5,blessed,5.0,1.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,38,The Almighty God has blessed our land in many ways .,2,2
6,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,38,The Almighty God has blessed our land in many ways .,2,2
7,land,4.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,38,The Almighty God has blessed our land in many ways .,2,2
8,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,38,The Almighty God has blessed our land in many ways .,2,2
9,many,4.0,2.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,38,The Almighty God has blessed our land in many ways .,2,2
10,ways,3.0,1.0,1.0,NNS,nmod:in,1.0,1.0,1.0,1.0,0.0,38,The Almighty God has blessed our land in many ways .,2,2
11,.,,,,.,,,,,,,38,The Almighty God has blessed our land in many ways .,2,2
